sample_id,phase,station,split,truth_s,selected_time_s,action,risk,verdict,auto_at_50pct,snr_db,gap_ratio,clipping_ratio,missing_channels,config_version,config_hash
XO.LT04..HH.2018.07.03.09.05.05,P,LT04,holdout,45.0,,ABSTAIN,11.0,no_pick,NOT_EVALUABLE,3.5,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT14..HH.2018.07.03.11.25.10,S,LT14,main,65.06,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,15.4,0.25,0.0029,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA21..HH.2018.07.03.19.18.22,S,LA21,main,53.35,51.64,FUSE,4.3,wrong,NOT_EVALUABLE,19.5,0.25,0.0001,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.03.19.18.32,P,LD36,main,45.0,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,17.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.03.19.18.32,S,LD36,main,61.3,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,17.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.03.19.18.32,P,LD38,main,45.0,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,14.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.03.19.18.32,S,LD38,main,61.77,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT14..HH.2018.07.03.19.18.51,S,LT14,main,75.91,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,12.9,0.25,0.002,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT16..HH.2018.07.03.07.21.29,P,LT16,main,45.0,,ABSTAIN,39.3,no_pick,NOT_EVALUABLE,23.9,0.75,0.0007,N|E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT14..HH.2018.07.03.10.14.00,P,LT14,holdout,44.99,45.675,FUSE,24.3,wrong,NOT_EVALUABLE,10.3,0.25,0.0032,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.03.13.10.52,S,LT07,holdout,67.46,69.15,FUSE,0.0,wrong,NOT_EVALUABLE,10.8,0.0,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.03.13.11.07,P,LD36,main,44.99,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,15.8,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.03.13.11.07,S,LD36,main,78.51,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,15.8,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT10..HH.2018.07.03.13.15.39,S,LT10,main,44.99,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,6.3,0.0,0.0011,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT10..HH.2018.07.03.12.56.42,P,LT10,holdout,45.0,44.44,FUSE,13.3,wrong,NOT_EVALUABLE,5.4,0.0,0.0008,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT06..HH.2018.07.04.05.55.42,S,LT06,main,44.99,,ROUTE,37.8,no_pick,NOT_EVALUABLE,12.3,0.25,0.0002,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.05.04.59.34,S,LT20,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,13.9,0.25,0.0017,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.05.17.41.40,P,LD44,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.05.17.41.40,S,LD44,main,63.66,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.05.18.27.29,S,LD44,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.06.21.48.29,S,LD40,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.4,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT13..HH.2018.07.07.20.45.50,S,LT13,main,62.23,,ABSTAIN,43.3,no_pick,NOT_EVALUABLE,-0.3,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.08.11.02.55,P,LD40,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.08.11.02.55,S,LD40,main,63.36,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.08.03.13.53,P,LT04,main,44.99,,ABSTAIN,19.5,no_pick,NOT_EVALUABLE,6.5,0.0,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.08.05.42.20,P,LD41,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.08.05.42.20,S,LD41,holdout,62.09,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA26..HH.2018.07.08.15.13.51,P,LA26,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,17.4,0.0,0.0114,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA21..HH.2018.07.08.15.13.59,S,LA21,holdout,58.88,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,8.7,0.25,0.0001,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.08.15.14.06,P,LD44,main,45.0,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,14.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.08.15.14.06,S,LD44,main,63.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.09.17.48.38,P,LT01,holdout,45.0,,ABSTAIN,24.5,no_pick,NOT_EVALUABLE,7.8,0.0,0.0015,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.09.17.48.29,P,LA39,holdout,44.99,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,6.4,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.09.20.54.09,P,LT04,main,44.99,,ABSTAIN,38.0,no_pick,NOT_EVALUABLE,4.2,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.10.18.19.05,S,LD40,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.2,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.10.21.15.46,P,LA39,main,44.99,,ABSTAIN,19.5,no_pick,NOT_EVALUABLE,5.2,0.0,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.10.21.15.46,S,LA39,main,59.39,,ABSTAIN,18.3,no_pick,NOT_EVALUABLE,5.2,0.0,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.10.21.16.19,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.1,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT14..HH.2018.07.11.10.03.31,P,LT14,main,44.99,,ABSTAIN,32.8,no_pick,NOT_EVALUABLE,10.1,0.25,0.0031,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.11.17.45.47,P,LD41,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,9.7,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.11.17.45.47,S,LD41,main,70.54,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,9.7,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT06..HH.2018.07.11.19.58.12,P,LT06,main,45.0,,ABSTAIN,27.8,no_pick,NOT_EVALUABLE,15.7,0.25,0.0019,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.11.07.48.46,S,LT20,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,19.3,0.25,0.0011,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.11.07.48.16,P,LD44,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,9.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.11.07.48.16,S,LD44,main,60.27,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,9.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.11.17.47.02,P,LD41,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.11.17.47.02,S,LD41,main,71.53,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.00.45.58,P,LD41,holdout,45.0,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,11.5,0.25,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.00.45.58,S,LD41,holdout,69.43,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.5,0.25,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.12.02.05.29,S,LT04,main,76.12,,ABSTAIN,43.0,no_pick,NOT_EVALUABLE,4.4,0.0,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.12.02.05.23,S,LD38,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.2,0.25,0.0025,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.02.57.39,P,LD41,holdout,45.0,,ABSTAIN,12.8,no_pick,NOT_EVALUABLE,17.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.08.20.27,P,LD41,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.08.20.27,S,LD41,main,60.18,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.12.08.20.45,S,LA39,main,45.0,,ABSTAIN,10.0,no_pick,NOT_EVALUABLE,9.0,0.0,0.0012,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.12.21.03.00,P,LT07,main,45.0,,ABSTAIN,47.0,no_pick,NOT_EVALUABLE,11.0,0.0,0.0013,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT12..HH.2018.07.12.21.03.12,S,LT12,main,70.49,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,15.7,0.0,0.0171,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.12.00.37.42,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.12.00.47.49,S,LT01,main,44.99,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,5.1,0.0,0.0039,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.00.47.35,P,LD41,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.00.47.35,S,LD41,holdout,69.22,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.12.01.45.08,P,LD41,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.4,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.12.06.43.21,S,LT01,main,44.99,,ABSTAIN,27.3,no_pick,NOT_EVALUABLE,11.0,0.0,0.0021,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.12.07.07.16,S,LD40,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,11.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.12.08.32.02,S,LT04,main,44.99,142.61,FUSE,17.3,wrong,NOT_EVALUABLE,12.4,0.0,0.001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.12.09.38.55,S,LT01,main,44.99,,ABSTAIN,47.0,no_pick,NOT_EVALUABLE,13.7,0.0,0.0016,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.13.10.08.23,S,LT01,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,12.8,0.0,0.0021,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.13.21.32.30,P,LA39,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,34.4,0.0,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.13.21.32.49,S,LD41,main,74.58,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,20.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.13.22.30.43,P,LD41,main,44.99,,ABSTAIN,12.8,no_pick,NOT_EVALUABLE,9.8,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.13.22.30.43,S,LD41,main,75.26,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,9.8,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.13.22.30.13,P,WD46,main,45.0,,ABSTAIN,32.3,no_pick,NOT_EVALUABLE,5.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.14.15.38.46,P,LD40,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.9,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.14.15.38.46,S,LD40,holdout,66.45,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.9,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.14.19.27.17,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.3,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.14.19.27.36,S,LD41,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.5,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA23..HH.2018.07.15.00.15.03,S,LA23,main,44.99,,ABSTAIN,11.3,no_pick,NOT_EVALUABLE,1.9,0.0,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.15.01.53.00,P,LD36,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.5,0.25,0.0062,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.15.01.53.00,S,LD36,main,64.76,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.5,0.25,0.0062,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.16.08.15.57,P,WD49,holdout,44.99,,ABSTAIN,50.0,no_pick,NOT_EVALUABLE,10.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.16.22.51.24,P,LA39,main,45.0,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,6.0,0.0,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.16.07.24.44,S,LT20,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,17.7,0.25,0.0017,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.16.11.35.05,S,LD40,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.9,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA34..HH.2018.07.17.03.31.05,P,LA34,main,45.0,,ABSTAIN,17.3,no_pick,NOT_EVALUABLE,8.5,0.0,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.17.03.31.15,P,LD36,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.8,0.25,0.0011,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.17.03.31.27,S,LD44,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.17.02.33.12,P,WD49,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.1,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.17.02.33.12,S,WD49,main,68.04,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.1,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.17.02.33.20,P,LD41,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,10.8,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.17.21.17.43,S,LT20,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.9,0.25,0.0011,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD52..HH.2018.07.18.19.05.35,P,WD52,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,21.5,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD60..HH.2018.07.18.19.06.03,P,WD60,holdout,45.0,44.38,FUSE,12.8,wrong,NOT_EVALUABLE,28.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT18..HH.2018.07.18.19.19.45,S,LT18,holdout,51.42,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,11.5,0.25,0.0001,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.18.19.19.52,P,LD44,main,44.99,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,10.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.18.19.19.52,S,LD44,main,55.49,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.18.19.23.10,P,LT20,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.18.19.23.10,S,LT20,main,53.71,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT18..HH.2018.07.18.01.55.25,S,LT18,main,44.99,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,14.2,0.25,0.0013,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD58..HH.2018.07.18.14.07.46,P,WD58,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,9.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.18.18.47.37,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.19.02.27.41,P,WS75,holdout,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT16..HH.2018.07.19.02.27.59,P,LT16,main,45.0,,ABSTAIN,42.8,no_pick,NOT_EVALUABLE,24.0,0.75,0.0002,N|E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD63..HH.2018.07.19.02.28.07,P,WD63,holdout,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD60..HH.2018.07.19.02.28.15,P,WD60,main,45.0,,ABSTAIN,17.8,no_pick,NOT_EVALUABLE,12.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.19.02.54.07,P,LD45,holdout,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
